Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,Diverted
2002,10,11,5,1257.0,1258,1423.0,1424,AA,2465,N5DJAA,206.0,206,185.0,-1.0,-1.0,DFW,SJC,1438,3,18,0,0
2002,10,17,4,1905.0,1905,2118.0,2125,WN,544,N726,73.0,80,65.0,-7.0,0.0,BHM,TPA,460,3,5,0,0
2002,6,24,1,920.0,925,1140.0,1156,UA,576,N349UA,80.0,91,59.0,-16.0,-5.0,ORD,PIT,412,6,15,0,0
2002,11,28,4,1755.0,1800,1924.0,1933,US,804,N113UW,89.0,93,63.0,-9.0,-5.0,CLT,PHL,448,7,19,0,0
2002,2,9,6,1822.0,1835,2053.0,2111,UA,1844,N533ä1,151.0,156,133.0,-18.0,-13.0,LAX,SEA,954,3,15,0,0
2002,10,7,1,1725.0,1725,2126.0,2120,AA,1888,N621AA,241.0,235,224.0,6.0,0.0,SJU,BDL,1666,5,12,0,0
2002,4,27,6,1307.0,1255,1425.0,1355,DL,723,N636DL,258.0,240,240.0,30.0,12.0,ATL,PHX,1587,5,13,0,0
2002,12,16,1,1720.0,1726,2107.0,2113,AA,1508,N416AA,167.0,167,149.0,-6.0,-6.0,ORD,PBI,1144,5,13,0,0
2002,3,4,1,1927.0,1930,2131.0,2106,DL,1109,N525DA,124.0,96,95.0,25.0,-3.0,RIC,ATL,481,5,24,0,0
2002,5,13,1,1300.0,1300,1353.0,1355,WN,28,N640,53.0,55,41.0,-2.0,0.0,HOU,DAL,239,2,10,0,0
2002,1,24,4,726.0,730,1035.0,1030,US,1562,N700äæ,129.0,120,92.0,5.0,-4.0,MSP,PIT,726,5,32,0,0
2002,5,13,1,2044.0,2042,2242.0,2251,AA,1205,N540AA,178.0,189,159.0,-9.0,2.0,ORD,ELP,1236,3,16,0,0
2002,7,22,1,701.0,700,929.0,944,DL,2493,N301DL,148.0,164,133.0,-15.0,1.0,BDL,MCO,1050,5,10,0,0
2002,10,8,2,748.0,750,1138.0,1147,CO,258,N18350,170.0,177,143.0,-9.0,-2.0,IAH,DCA,1208,3,24,0,0
2002,11,29,5,1349.0,1350,1631.0,1645,US,1674,N393US,222.0,235,200.0,-14.0,-1.0,PHL,DFW,1302,5,17,0,0
2002,4,12,5,1333.0,1330,1429.0,1435,WN,192,N86,56.0,65,50.0,-6.0,3.0,HRL,AUS,273,3,3,0,0
2002,8,12,1,1621.0,1620,1703.0,1716,DL,396,N630DL,102.0,116,78.0,-13.0,1.0,SLC,LAX,590,12,12,0,0
2002,4,10,3,1405.0,1355,1457.0,1505,WN,777,N776,52.0,70,40.0,-8.0,10.0,LAS,LAX,236,4,8,0,0
2002,4,28,7,1551.0,1550,1727.0,1740,AA,1104,N2ACAA,96.0,110,77.0,-13.0,1.0,DFW,BNA,631,6,13,0,0
2002,12,27,5,903.0,855,955.0,1003,DL,1185,N917DE,172.0,188,148.0,-8.0,8.0,CVG,DEN,1069,8,16,0,0
2002,4,16,2,1229.0,1215,1406.0,1333,DL,1411,N668DN,97.0,78,69.0,33.0,14.0,DEN,SLC,391,7,21,0,0
2002,5,13,1,1003.0,1011,1045.0,1102,AA,1229,N2CFAA,102.0,111,82.0,-17.0,-8.0,BUF,ORD,473,4,16,0,0
2002,11,3,7,1014.0,1014,1321.0,1323,HP,162,N308AW,127.0,129,102.0,-2.0,0.0,PHX,SAT,843,2,23,0,0
2002,1,8,2,1339.0,1340,1504.0,1507,DL,1954,-N931D,85.0,87,71.0,-3.0,-1.0,TPA,ATL,406,5,9,0,0
2002,11,15,5,930.0,930,1123.0,1130,WN,2129,N730,233.0,240,224.0,-7.0,0.0,MCI,SEA,1489,4,5,0,0
2002,11,8,5,1758.0,1807,2007.0,2012,AA,1499,N2AEAA,129.0,125,100.0,-5.0,-9.0,BHM,DFW,597,15,14,0,0
2002,11,14,4,630.0,638,1216.0,1233,AA,460,N571AA,226.0,235,209.0,-17.0,-8.0,SAN,ORD,1723,5,12,0,0
2002,5,31,5,1116.0,1120,1253.0,1304,US,915,N346US,97.0,104,78.0,-11.0,-4.0,BOS,PIT,496,6,13,0,0
2002,7,24,3,2117.0,2120,2304.0,2256,NW,1607,N763NW,107.0,96,85.0,8.0,-3.0,MEM,OMA,538,6,16,0,0
2002,5,23,4,2045.0,2040,2300.0,2300,WN,1043,N357,75.0,80,61.0,0.0,5.0,STL,CMH,410,2,12,0,0
2002,11,15,5,1759.0,1802,1912.0,1912,MQ,3704,N653MQ,73.0,70,51.0,0.0,-3.0,MAF,DFW,309,15,7,0,0
2002,1,23,3,2130.0,2130,2243.0,2230,WN,1604,N743@@,73.0,60,57.0,13.0,0.0,BWI,RDU,255,4,12,0,0
2002,8,3,6,1435.0,1435,1603.0,1609,NW,634,N331NB,88.0,94,71.0,-6.0,0.0,IAH,MEM,469,7,10,0,0
2002,6,21,5,953.0,1000,1123.0,1115,MQ,4539,N739MQ,90.0,75,55.0,8.0,-7.0,PHL,BOS,280,3,32,0,0
2002,8,19,1,1602.0,1605,1914.0,1914,CO,539,N10834,192.0,189,159.0,0.0,-3.0,MIA,EWR,1086,16,17,0,0
2002,2,25,1,718.0,720,1518.0,1543,UA,174,N589ä1,300.0,323,280.0,-25.0,-2.0,LAX,BOS,2611,7,13,0,0
2002,7,13,6,858.0,856,1028.0,1039,AS,313,N765AS,90.0,103,78.0,-11.0,2.0,SJC,PDX,569,4,8,0,0
2002,6,2,7,940.0,940,1125.0,1135,WN,152,N350,105.0,115,95.0,-10.0,0.0,IND,MSY,708,2,8,0,0
2002,3,27,3,2142.0,2145,2222.0,2235,DL,99,N182DN,40.0,50,24.0,-13.0,-3.0,SEA,PDX,129,4,12,0,0
2002,4,3,3,2018.0,2006,2029.0,2024,HP,188,N807AW,71.0,78,48.0,5.0,12.0,PHX,SAN,304,3,20,0,0
2002,11,15,5,1502.0,1510,1717.0,1718,US,83,N445US,135.0,128,117.0,-1.0,-8.0,PVD,CLT,683,8,10,0,0
2002,1,8,2,1919.0,1925,2152.0,2153,US,402,N857äâ,93.0,88,77.0,-1.0,-6.0,MEM,CLT,512,7,9,0,0
2002,3,12,2,1211.0,1200,1253.0,1254,NW,1580,N606NW,42.0,54,21.0,-1.0,11.0,DTW,CLE,95,5,16,0,0
2002,11,19,2,2028.0,2014,2314.0,2315,AA,1002,N425AA,106.0,121,88.0,-1.0,14.0,ORD,EWR,719,5,13,0,0
2002,3,18,1,1547.0,1420,1824.0,1642,NW,1965,N324US,217.0,202,190.0,102.0,87.0,MSP,PHX,1276,4,23,0,0
2002,9,5,4,1316.0,1315,1447.0,1437,HP,29,N604AW,91.0,82,55.0,10.0,1.0,PHX,LAX,370,8,28,0,0
2002,11,8,5,652.0,655,825.0,828,CO,1968,N12216,153.0,153,136.0,-3.0,-3.0,MCO,IAH,853,5,12,0,0
2002,5,20,1,1137.0,1135,1141.0,1137,DL,1571,N953DL,64.0,62,44.0,4.0,2.0,ATL,VPS,264,6,14,0,0
2002,6,13,4,925.0,925,1041.0,1007,DL,441,N915DE,256.0,222,219.0,34.0,0.0,CVG,TUS,1548,6,31,0,0
2002,8,1,4,1131.0,1125,1134.0,1126,DL,1237,N969DL,63.0,61,42.0,8.0,6.0,ATL,PNS,272,4,17,0,0
2002,3,4,1,940.0,930,1050.0,1055,WN,1399,N690,70.0,85,59.0,-5.0,10.0,STL,BHM,410,3,8,0,0
2002,11,21,4,1735.0,1735,2025.0,2025,WN,2044,N355,110.0,110,100.0,0.0,0.0,ABQ,MCI,718,5,5,0,0
2002,6,26,3,1631.0,1630,1835.0,1815,DL,1418,N966DL,124.0,105,80.0,20.0,1.0,ATL,DCA,547,24,20,0,0
2002,7,20,6,750.0,747,1027.0,1031,HP,786,N314AW,157.0,164,139.0,-4.0,3.0,PHX,PDX,1009,2,16,0,0
2002,3,1,5,1849.0,1850,2136.0,2155,CO,1481,N16709,347.0,365,327.0,-19.0,-1.0,EWR,SEA,2401,8,12,0,0
2002,4,4,4,1647.0,1640,1940.0,1948,AA,896,N5EYAA,233.0,248,209.0,-8.0,7.0,SJU,BOS,1674,8,16,0,0
2002,1,5,6,903.0,905,1121.0,1126,DL,1861,N67084,138.0,141,115.0,-5.0,-2.0,BOS,CVG,752,9,14,0,0
2002,9,9,1,830.0,830,950.0,955,WN,722,N383,140.0,145,126.0,-5.0,0.0,ABQ,OAK,889,3,11,0,0
2002,8,24,6,657.0,700,735.0,748,UA,234,N437UA,38.0,48,26.0,-13.0,-3.0,TUS,PHX,110,4,8,0,0
2002,8,14,3,1130.0,1130,1353.0,1419,DL,225,N832MH,383.0,409,352.0,-26.0,0.0,SLC,HNL,2994,5,26,0,0
2002,8,25,7,1156.0,1200,1420.0,1438,US,1414,N430US,144.0,158,125.0,-18.0,-4.0,TPA,PHL,920,9,10,0,0
2002,3,3,7,1033.0,1030,1311.0,1336,AA,19,N386AA,338.0,366,316.0,-25.0,3.0,JFK,LAX,2475,4,18,0,0
2002,5,8,3,838.0,840,1556.0,1627,DL,1988,N177DN,258.0,287,232.0,-31.0,-2.0,PHX,JFK,2153,13,13,0,0
2002,10,21,1,644.0,655,1130.0,1157,NW,100,N515US,166.0,182,150.0,-27.0,-11.0,PHX,MSP,1276,3,13,0,0
2002,5,24,5,652.0,701,728.0,731,MQ,4126,N815MQ,96.0,90,84.0,-3.0,-9.0,CHA,ORD,501,6,6,0,0
2002,11,27,3,1252.0,1259,1456.0,1507,AS,325,N306AS,124.0,128,102.0,-11.0,-7.0,SJC,SEA,697,5,17,0,0
2002,5,24,5,1425.0,1415,1537.0,1538,US,135,N186UW,192.0,203,174.0,-1.0,10.0,PIT,DEN,1290,7,11,0,0
2002,9,27,5,1836.0,1839,1955.0,2015,UA,1026,N907UA,79.0,96,55.0,-20.0,-3.0,MCI,ORD,403,13,11,0,0
2002,3,11,1,654.0,648,812.0,810,AA,244,N3DCAA,78.0,82,56.0,2.0,6.0,RNO,LAX,390,6,16,0,0
2002,1,17,4,1859.0,1900,2105.0,2120,AA,2272,N493A1,126.0,140,111.0,-15.0,-1.0,DFW,ORD,802,4,11,0,0
2002,11,5,2,1935.0,1935,2040.0,2040,WN,2104,N328,65.0,65,56.0,0.0,0.0,DAL,AMA,324,2,7,0,0
2002,7,26,5,1949.0,1959,2147.0,2205,AS,456,N797AS,118.0,126,97.0,-18.0,-10.0,SEA,OAK,671,6,15,0,0
2002,5,13,1,1605.0,1605,1701.0,1715,WN,1588,N698,56.0,70,43.0,-14.0,0.0,MDW,STL,251,3,10,0,0
2002,7,1,1,1754.0,1800,1951.0,1951,CO,303,N69603,117.0,111,96.0,0.0,-6.0,BNA,IAH,657,9,12,0,0
2002,4,12,5,1639.0,1645,2025.0,2036,AA,1639,N5EFAA,226.0,231,195.0,-11.0,-6.0,JFK,SJU,1597,6,25,0,0
2002,2,7,4,1638.0,1640,1930.0,1921,DL,866,N680D1,112.0,101,87.0,9.0,-2.0,SFO,SLC,599,8,17,0,0
2002,11,23,6,1115.0,1115,1215.0,1215,WN,1888,N321,60.0,60,45.0,0.0,0.0,LAX,LAS,236,5,10,0,0
2002,1,10,4,1539.0,1545,1640.0,1653,UA,1803,N931ä1,61.0,68,51.0,-13.0,-6.0,DEN,ABQ,349,4,6,0,0
2002,12,6,5,1731.0,1740,2017.0,2032,UA,287,N545UA,346.0,352,323.0,-15.0,-9.0,BWI,SFO,2457,8,15,0,0
2002,6,15,6,1421.0,1420,1958.0,2008,UA,938,N851UA,217.0,228,202.0,-10.0,1.0,SEA,ORD,1721,4,11,0,0
2002,2,7,4,1908.0,1912,2248.0,2252,CO,1488,N14839,160.0,160,128.0,-4.0,-4.0,IAH,DTW,1076,5,27,0,0
2002,5,11,6,646.0,655,1010.0,1017,UA,1758,N817UA,144.0,142,124.0,-7.0,-9.0,PDX,DEN,992,7,13,0,0
2002,5,18,6,1526.0,1530,1713.0,1706,UA,780,N922UA,107.0,96,97.0,7.0,-4.0,PDX,SFO,550,3,7,0,0
2002,5,22,3,2011.0,1956,2114.0,2117,AA,521,N266AA,123.0,141,95.0,-3.0,15.0,PHL,ORD,678,4,24,0,0
2002,11,19,2,1801.0,1800,1953.0,2038,AA,75,N384AA,292.0,338,276.0,-45.0,1.0,IAD,LAX,2288,3,13,0,0
2002,1,5,6,1611.0,1620,1711.0,1726,NW,1052,N959N@,60.0,66,42.0,-15.0,-9.0,FAR,MSP,223,9,9,0,0
2002,4,19,5,1840.0,1700,1929.0,1749,AA,1669,N487AA,49.0,49,29.0,100.0,100.0,HOU,AUS,148,4,16,0,0
2002,2,27,3,1945.0,1945,2030.0,2040,WN,1241,N319@@,45.0,55,35.0,-10.0,0.0,SEA,GEG,224,5,5,0,0
2002,9,3,2,1215.0,1215,1323.0,1325,WN,628,N644,68.0,70,58.0,-2.0,0.0,OAK,ONT,361,3,7,0,0
2002,8,20,2,700.0,700,813.0,805,WN,10,N86,73.0,65,52.0,8.0,0.0,MSY,HOU,303,6,15,0,0
2002,8,26,1,1329.0,1332,1430.0,1435,NW,1124,N8938E,61.0,63,43.0,-5.0,-3.0,DTW,BUF,240,4,14,0,0
2002,5,29,3,809.0,815,1120.0,1121,US,1222,N723UW,131.0,126,117.0,-1.0,-6.0,MCI,CLT,809,4,10,0,0
2002,3,3,7,717.0,720,1523.0,1543,UA,174,N566UA,306.0,323,286.0,-20.0,-3.0,LAX,BOS,2611,7,13,0,0
2002,2,26,2,1058.0,1101,1223.0,1235,AA,3014,N4ãåãæ,85.0,94,69.0,-12.0,-3.0,DFW,MCI,460,4,12,0,0
2002,2,9,6,826.0,835,946.0,959,CO,1705,N32626,80.0,84,61.0,-13.0,-9.0,OKC,IAH,395,7,12,0,0
2002,4,9,2,2212.0,2205,2312.0,2302,DL,1090,N6708D,60.0,57,36.0,10.0,7.0,ATL,SAV,215,4,20,0,0
2002,1,18,5,2140.0,2140,6.0,15,WN,1282,N616@@,86.0,95,78.0,-9.0,0.0,ELP,HOU,677,2,6,0,0
2002,9,29,7,1214.0,1215,1457.0,1453,CO,1135,N16649,223.0,218,194.0,4.0,-1.0,EWR,DFW,1372,8,21,0,0
2002,12,29,7,1506.0,1502,1647.0,1640,AA,2935,N4TDAA,101.0,98,78.0,7.0,4.0,STL,OKC,462,6,17,0,0
2002,4,10,3,1131.0,1135,1321.0,1328,AA,2849,N4YTAA,170.0,173,138.0,-7.0,-4.0,LGA,STL,887,11,21,0,0
2002,8,18,7,2302.0,2215,639.0,606,UA,286,N422UA,277.0,291,254.0,33.0,47.0,LAX,MCO,2217,7,16,0,0
2002,9,12,4,712.0,715,1551.0,1525,CO,1403,N35271,339.0,310,287.0,26.0,-3.0,LAX,EWR,2454,5,47,0,0
2002,6,11,2,1536.0,1540,1654.0,1703,US,786,N724UW,78.0,83,56.0,-9.0,-4.0,PIT,PHL,267,3,19,0,0
2002,5,28,2,932.0,935,955.0,1001,DL,1918,N906DL,83.0,86,64.0,-6.0,-3.0,ATL,IND,432,9,10,0,0
2002,11,22,5,640.0,640,735.0,750,WN,299,N753,115.0,130,101.0,-15.0,0.0,FLL,MSY,673,4,10,0,0
2002,8,23,5,1637.0,1600,1758.0,1720,WN,2168,N521,81.0,80,70.0,38.0,37.0,SAN,OAK,446,3,8,0,0
2002,5,9,4,948.0,653,1134.0,830,NW,223,N9339,106.0,97,83.0,184.0,175.0,DCA,DTW,405,8,15,0,0
2002,5,2,4,803.0,805,907.0,917,AA,826,N515AA,64.0,72,49.0,-10.0,-2.0,LAX,SJC,308,3,12,0,0
2002,5,12,7,1200.0,1200,1308.0,1320,WN,159,N782,68.0,80,55.0,-12.0,0.0,OAK,LAX,337,5,8,0,0
2002,8,9,5,1810.0,1805,2252.0,2254,DL,664,N113DA,162.0,169,142.0,-2.0,5.0,DEN,ATL,1199,10,10,0,0
2002,10,2,3,1856.0,1903,2008.0,2022,NW,1497,N8921E,72.0,79,59.0,-14.0,-7.0,ROC,DTW,296,5,8,0,0
2002,9,10,2,1020.0,1020,1132.0,1125,WN,2525,N308,72.0,65,64.0,7.0,0.0,LIT,STL,296,2,6,0,0
2002,11,5,2,2117.0,2012,12.0,2317,AA,616,N2DAAA,115.0,125,91.0,55.0,65.0,ORD,HPN,738,5,19,0,0
2002,10,13,7,1746.0,1745,1827.0,1824,US,983,N716UW,41.0,39,24.0,3.0,1.0,CLT,GSO,83,3,14,0,0
2002,4,8,1,847.0,845,1505.0,1516,DL,328,N666DN,258.0,271,233.0,-11.0,2.0,ANC,SLC,2125,12,13,0,0
2002,6,6,4,1058.0,1100,1339.0,1352,UA,1914,N384UA,101.0,112,86.0,-13.0,-2.0,DEN,MSP,680,6,9,0,0
2002,7,31,3,1808.0,1640,2333.0,2213,AA,502,N226AA,205.0,213,192.0,80.0,88.0,SJC,AUS,1476,4,9,0,0
2002,3,21,4,804.0,800,819.0,815,WN,2509,N356,75.0,75,56.0,4.0,4.0,CLE,MDW,307,4,15,0,0
2002,5,23,4,742.0,740,1030.0,1028,DL,1475,N903DL,108.0,108,85.0,2.0,2.0,ORD,ATL,606,9,14,0,0
2002,11,24,7,1330.0,1330,1422.0,1430,WN,23,N105,52.0,60,45.0,-8.0,0.0,HOU,MSY,303,2,5,0,0
2002,4,29,1,813.0,815,1305.0,1318,AA,1186,N446AA,172.0,183,138.0,-13.0,-2.0,BUR,DFW,1231,22,12,0,0
2002,9,27,5,1348.0,1345,1542.0,1545,WN,1337,N616,54.0,60,45.0,-3.0,3.0,ABQ,MAF,332,2,7,0,0
2002,12,1,7,1937.0,1910,2104.0,2035,WN,1019,N683,87.0,85,70.0,29.0,27.0,MDW,MCI,405,3,14,0,0
2002,9,15,7,1405.0,1410,2140.0,2152,UA,284,N466UA,275.0,282,252.0,-12.0,-5.0,LAX,MCO,2217,4,19,0,0
2002,5,10,5,1749.0,1745,1950.0,1910,DL,1285,N952DL,121.0,85,48.0,40.0,4.0,JFK,DCA,213,4,69,0,0
2002,5,3,5,2108.0,2059,2209.0,2154,MQ,3775,N618MQ,61.0,55,34.0,15.0,9.0,DFW,ABI,158,2,25,0,0
2002,9,20,5,1329.0,1335,1449.0,1509,UA,1739,N387UA,140.0,154,121.0,-20.0,-6.0,DEN,SFO,967,9,10,0,0
2002,5,8,3,1724.0,1705,1913.0,1846,NW,881,N301US,109.0,101,85.0,27.0,19.0,MEM,MKE,556,5,19,0,0
2002,7,18,4,2100.0,2050,2212.0,2150,MQ,4786,N734MQ,72.0,60,37.0,22.0,10.0,JFK,BOS,187,13,22,0,0
2002,5,22,3,3.0,2355,542.0,544,UA,124,N668UA,219.0,229,201.0,-2.0,8.0,LAX,ORD,1745,5,13,0,0
2002,11,10,7,1810.0,1735,2014.0,1930,WN,1241,N365,124.0,115,108.0,44.0,35.0,SMF,SEA,605,6,10,0,0
2002,10,3,4,845.0,845,1038.0,1050,WN,1738,N725,53.0,65,42.0,-12.0,0.0,PHX,ABQ,328,3,8,0,0
2002,1,4,5,1237.0,1219,1432.0,1423,AS,602,N765Aâ,115.0,124,100.0,9.0,18.0,PDX,LAS,762,6,9,0,0
2002,6,14,5,1655.0,1655,1856.0,1855,WN,1066,N652,121.0,120,103.0,1.0,0.0,SEA,SJC,697,2,16,0,0
2002,5,2,4,1336.0,1335,1515.0,1522,US,1509,N174UW,99.0,107,84.0,-7.0,1.0,CLT,RSW,600,4,11,0,0
2002,5,29,3,1215.0,1215,1315.0,1325,WN,1317,N406,60.0,70,52.0,-10.0,0.0,ONT,OAK,361,3,5,0,0
2002,3,17,7,1256.0,1300,1356.0,1408,US,6862,N110UW,60.0,68,37.0,-12.0,-4.0,DCA,LGA,214,5,18,0,0
2002,8,29,4,1625.0,1620,1737.0,1730,WN,1696,N636,72.0,70,50.0,7.0,5.0,PHX,ONT,325,5,17,0,0
2002,3,12,2,1115.0,1120,1213.0,1219,CO,1478,N69348,58.0,59,41.0,-6.0,-5.0,SAT,IAH,191,8,9,0,0
2002,12,6,5,2227.0,2225,2317.0,2315,WN,652,N797,50.0,50,39.0,2.0,2.0,TPA,FLL,197,5,6,0,0
2002,9,6,5,1959.0,2000,2142.0,2146,DL,726,N6704Z,103.0,106,78.0,-4.0,-1.0,ATL,BWI,576,5,20,0,0
2002,4,24,3,841.0,845,1018.0,1009,NW,1035,N1798U,97.0,84,63.0,9.0,-4.0,MEM,MCI,392,6,28,0,0
2002,4,9,2,1406.0,1405,1540.0,1530,DL,856,N632DL,94.0,85,73.0,10.0,1.0,ATL,ORF,516,4,17,0,0
2002,1,14,1,1423.0,1425,1606.0,1559,UA,1021,N361ä1,103.0,94,87.0,7.0,-2.0,BOS,IAD,413,5,11,0,0
2002,7,29,1,2026.0,2028,2136.0,2146,AA,2859,N4XJAA,70.0,78,52.0,-10.0,-2.0,STL,OMA,342,3,15,0,0
2002,3,23,6,2031.0,2036,2147.0,2159,AS,592,N703AS,76.0,83,58.0,-12.0,-5.0,SFO,PSP,421,6,12,0,0
2002,2,22,5,818.0,820,1044.0,1043,US,156,N349äâ,86.0,83,66.0,1.0,-2.0,ORD,PIT,412,7,13,0,0
2002,2,3,7,1428.0,1425,1613.0,1618,HP,585,N305Aæ,165.0,173,150.0,-5.0,3.0,OMA,PHX,1037,6,9,0,0
2002,10,22,2,1317.0,1320,1623.0,1627,AA,844,N2CXAA,126.0,127,98.0,-4.0,-3.0,ORD,HPN,738,9,19,0,0
2002,1,5,6,845.0,845,1437.0,1442,AA,3018,N4çåA1,232.0,237,213.0,-5.0,0.0,SJC,STL,1716,7,12,0,0
2002,1,24,4,1945.0,1935,2239.0,2250,DL,2487,-N378D,174.0,195,153.0,-11.0,10.0,JFK,FLL,1069,4,17,0,0
2002,3,11,1,1016.0,1017,1313.0,1318,AA,2728,N4TPAA,117.0,121,94.0,-5.0,-1.0,STL,JAX,753,5,18,0,0
2002,6,23,7,1142.0,1145,1209.0,1224,DL,379,N908DE,87.0,99,72.0,-15.0,-3.0,ATL,SHV,552,4,11,0,0
2002,11,26,2,1407.0,1400,1653.0,1644,UA,616,N513UA,106.0,104,77.0,9.0,7.0,ORD,DCA,612,13,16,0,0
2002,1,14,1,700.0,700,800.0,758,AS,535,N964Aâ,60.0,58,37.0,2.0,0.0,SEA,GEG,224,5,18,0,0
2002,9,17,2,1135.0,1140,1306.0,1305,US,1915,N776AU,91.0,85,63.0,1.0,-5.0,PIT,BDL,406,9,19,0,0
2002,1,4,5,2025.0,2015,2246.0,2301,US,1119,N449äâ,141.0,166,120.0,-15.0,10.0,PHL,PBI,951,4,17,0,0
2002,8,6,2,1156.0,1155,1412.0,1442,CO,1202,N35260,316.0,347,291.0,-30.0,1.0,EWR,LAX,2454,6,19,0,0
2002,11,21,4,1600.0,1530,1730.0,1710,WN,313,N360,150.0,160,139.0,20.0,30.0,BWI,JAN,888,2,9,0,0
2002,7,22,1,1926.0,1856,2335.0,2241,NW,198,N302US,189.0,165,146.0,54.0,30.0,MSP,EWR,1008,9,34,0,0
2002,9,17,2,2223.0,2220,2314.0,2317,DL,2082,N976DL,51.0,57,25.0,-3.0,3.0,ATL,GSP,153,7,19,0,0
2002,10,15,2,2124.0,2130,522.0,547,US,159,N620AU,298.0,317,283.0,-25.0,-6.0,SFO,PHL,2521,5,10,0,0
2002,1,9,3,624.0,630,804.0,813,CO,1937,N24211,160.0,163,131.0,-9.0,-6.0,FLL,IAH,965,10,19,0,0
2002,7,19,5,1159.0,1202,1639.0,1630,CO,1432,N11651,220.0,208,186.0,9.0,-3.0,IAH,LGA,1416,6,28,0,0
2002,3,30,6,1452.0,1455,1604.0,1554,NW,1425,N610NW,72.0,59,52.0,10.0,-3.0,BNA,MEM,200,6,14,0,0
2002,2,22,5,1726.0,1730,2203.0,2158,DL,626,-N982D,157.0,148,136.0,5.0,-4.0,DEN,CVG,1069,6,15,0,0
2002,2,25,1,1800.0,1800,1850.0,1855,WN,775,N83@@@,50.0,55,38.0,-5.0,0.0,FLL,TPA,197,3,9,0,0
2002,9,22,7,847.0,850,1009.0,1013,NW,1815,N9340,82.0,83,65.0,-4.0,-3.0,MEM,MCI,392,3,14,0,0
2002,8,23,5,1316.0,1309,1644.0,1643,NW,190,N538US,148.0,154,122.0,1.0,7.0,MSP,BWI,936,5,21,0,0
2002,3,24,7,1849.0,1850,1929.0,1940,US,883,N768UW,40.0,50,27.0,-11.0,-1.0,CLT,RDU,130,4,9,0,0
2002,4,30,2,906.0,842,1132.0,1058,AA,2847,N5TLAA,266.0,256,239.0,34.0,24.0,STL,PDX,1708,4,23,0,0
2002,6,1,6,1332.0,1335,1511.0,1522,US,1509,N170UW,99.0,107,83.0,-11.0,-3.0,CLT,RSW,600,4,12,0,0
2002,5,8,3,830.0,830,1053.0,1110,WN,749,N749,203.0,220,193.0,-17.0,0.0,BWI,SAT,1407,2,8,0,0
2002,3,4,1,1952.0,2000,2215.0,2140,AA,357,N523AA,203.0,160,120.0,35.0,-8.0,LGA,ORD,733,11,72,0,0
2002,9,15,7,2104.0,1710,2219.0,1835,NW,799,N359NW,135.0,145,114.0,224.0,234.0,MEM,DEN,872,6,15,0,0
2002,6,4,2,1501.0,1405,1614.0,1519,US,865,N391US,73.0,74,59.0,55.0,56.0,CMH,CLT,346,6,8,0,0
2002,10,7,1,1416.0,1420,1908.0,1919,NW,108,N528US,172.0,179,150.0,-11.0,-4.0,PHX,MSP,1276,10,12,0,0
2002,4,2,2,1349.0,1357,1525.0,1517,HP,554,N158AW,96.0,80,81.0,8.0,-8.0,SJC,LAS,386,7,8,0,0
2002,8,18,7,827.0,830,1207.0,1230,US,2296,N124UW,220.0,240,199.0,-23.0,-3.0,SJU,PHL,1576,2,19,0,0
2002,1,7,1,2248.0,2255,544.0,538,NW,1194,N330Næ,236.0,223,215.0,6.0,-7.0,LAS,DTW,1750,10,11,0,0
2002,9,18,3,1510.0,1500,1605.0,1555,WN,36,N621,55.0,55,41.0,10.0,10.0,HOU,DAL,239,4,10,0,0
2002,3,28,4,905.0,905,1013.0,1020,WN,1357,N620,68.0,75,54.0,-7.0,0.0,PDX,RNO,444,4,10,0,0
2002,12,22,7,1719.0,1720,1927.0,1936,UA,919,N509UA,128.0,136,114.0,-9.0,-1.0,IAD,TPA,810,2,12,0,0
2002,4,21,7,602.0,600,641.0,646,US,982,N559AU,39.0,46,21.0,-5.0,2.0,BWI,PHL,90,3,15,0,0
2002,9,11,3,1943.0,1950,2050.0,2116,US,919,N419US,127.0,146,104.0,-26.0,-7.0,PHL,ORD,678,5,18,0,0
2002,2,24,7,1350.0,1350,1631.0,1645,WN,160,N718@@,221.0,235,213.0,-14.0,0.0,BNA,PHX,1448,1,7,0,0
2002,8,15,4,1418.0,1422,1732.0,1732,AA,1024,N2ALAA,134.0,130,97.0,0.0,-4.0,DFW,SDF,733,7,30,0,0
2002,3,24,7,1554.0,1555,2006.0,1936,CO,244,N16703,192.0,161,159.0,30.0,-1.0,IAH,CLE,1091,21,12,0,0
2002,6,3,1,1936.0,1852,2307.0,2201,MQ,4035,N609MQ,151.0,129,110.0,66.0,44.0,ORD,PWM,900,4,37,0,0
2002,5,12,7,1938.0,1941,2128.0,2130,UA,1920,N598UA,110.0,109,90.0,-2.0,-3.0,SFO,PHX,651,4,16,0,0
2002,12,27,5,825.0,805,950.0,930,WN,786,N501,85.0,85,75.0,20.0,20.0,SNA,OAK,371,5,5,0,0
2002,1,16,3,1720.0,1715,1951.0,1941,AA,2601,N4äRA1,271.0,266,248.0,10.0,5.0,STL,SMF,1679,6,17,0,0
