Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,Diverted
2000,11,29,3,1225.0,1225,1345.0,1345,WN,923,N744,140.0,140.0,130.0,0.0,0.0,BWI,STL,737,3,7,0,0
2000,1,18,2,1224.0,1205,1357.0,1330,WN,746,N608,93.0,85.0,68.0,27.0,19.0,LAS,SMF,397,2,23,0,0
2000,3,12,7,1334.0,1335,1453.0,1500,DL,1198,N914DL,79.0,85.0,56.0,-7.0,-1.0,CLT,ATL,227,5,18,0,0
2000,6,5,1,1056.0,1055,1218.0,1219,AA,2867,NR36AA,82.0,84.0,59.0,-1.0,1.0,RNO,LAX,390,10,13,0,0
2000,3,21,2,1515.0,1515,1640.0,1650,WN,752,N362,85.0,95.0,70.0,-10.0,0.0,SEA,RNO,564,3,12,0,0
2000,3,13,1,2022.0,2030,2237.0,2250,DL,582,N630DL,75.0,80.0,57.0,-13.0,-8.0,MSY,ATL,425,8,10,0,0
2000,10,15,7,1558.0,1602,1741.0,1716,AA,633,N5DGAA,103.0,74.0,47.0,25.0,-4.0,DFW,SAT,247,5,51,0,0
2000,4,17,1,759.0,800,951.0,951,AA,1173,N554AA,172.0,171.0,145.0,0.0,-1.0,CLT,DFW,936,15,12,0,0
2000,9,21,4,1840.0,1830,1932.0,1920,WN,223,N62,52.0,50.0,40.0,12.0,10.0,SAT,HRL,233,2,10,0,0
2000,10,20,5,640.0,640,802.0,801,HP,2295,N183AW,82.0,81.0,64.0,1.0,0.0,LAX,PHX,370,7,11,0,0
2000,6,30,5,151.0,105,644.0,607,TW,420,N720TW,173.0,182.0,154.0,37.0,46.0,LAS,STL,1372,3,16,0,0
2000,7,2,7,1206.0,1205,1751.0,1736,TW,546,N725TW,225.0,211.0,199.0,15.0,1.0,SNA,STL,1570,4,22,0,0
2000,2,24,4,1217.0,1145,1312.0,1250,DL,2293,N6700,55.0,65.0,39.0,22.0,32.0,SAV,ATL,215,7,9,0,0
2000,3,13,1,1207.0,1110,1511.0,1355,DL,2121,N979DL,124.0,105.0,77.0,76.0,57.0,ORD,ATL,606,10,37,0,0
2000,2,17,4,1027.0,1030,1236.0,1240,DL,2401,N239WA,129.0,130.0,107.0,-4.0,-3.0,MCO,SDF,718,7,15,0,0
2000,11,21,2,633.0,630,1157.0,1204,NW,198,N347NW,204.0,214.0,186.0,-7.0,3.0,SAN,MSP,1532,5,13,0,0
2000,7,20,4,1135.0,1135,1430.0,1440,WN,270,N380,115.0,125.0,105.0,-10.0,0.0,IND,MCO,828,5,5,0,0
2000,12,29,5,801.0,800,859.0,902,DL,1209,N914DN,58.0,62.0,41.0,-3.0,1.0,SAT,DFW,247,6,11,0,0
2000,1,20,4,1554.0,1530,1643.0,1625,WN,37,N337,49.0,55.0,38.0,18.0,24.0,DAL,HOU,239,2,9,0,0
2000,3,29,3,2053.0,2055,2131.0,2141,UA,661,N344UA,38.0,46.0,27.0,-10.0,-2.0,ORD,MSN,109,4,7,0,0
2000,12,15,5,935.0,835,1137.0,1025,DL,1477,N613DL,302.0,290.0,286.0,72.0,60.0,ATL,SNA,1919,6,10,0,0
2000,11,18,6,2050.0,2050,2327.0,2346,UA,1878,N994UA,97.0,116.0,79.0,-19.0,0.0,ORD,PHL,678,5,13,0,0
2000,6,3,6,1155.0,1155,1254.0,1250,WN,71,N105,59.0,55.0,47.0,4.0,0.0,DAL,LIT,296,4,8,0,0
2000,2,22,2,1002.0,1001,1320.0,1306,UA,1254,N7448U,138.0,125.0,118.0,14.0,1.0,DEN,IAH,861,5,15,0,0
2000,1,21,5,630.0,630,1153.0,1205,TW,612,N956U,203.0,215.0,185.0,-12.0,0.0,RNO,STL,1574,7,11,0,0
2000,8,9,3,2142.0,2059,2351.0,2329,AS,483,N708AS,129.0,150.0,117.0,22.0,43.0,SNA,SEA,978,3,9,0,0
2000,10,4,3,2302.0,2300,605.0,624,US,118,N620AU,243.0,264.0,226.0,-19.0,2.0,SEA,PIT,2125,6,11,0,0
2000,8,9,3,1921.0,1920,2052.0,2035,US,928,N429US,91.0,75.0,79.0,17.0,1.0,RDU,PHL,336,3,9,0,0
2000,11,26,7,1619.0,1520,1617.0,1525,WN,394,N86,58.0,65.0,40.0,52.0,59.0,SDF,STL,254,11,7,0,0
2000,2,20,7,48.0,100,133.0,148,DL,1653,N971DL,45.0,48.0,32.0,-15.0,-12.0,IAH,SAT,191,4,9,0,0
2000,1,28,5,2100.0,2040,2056.0,2035,WN,1135,N326,56.0,55.0,45.0,21.0,20.0,BOI,GEG,287,3,8,0,0
2000,10,21,6,1029.0,1009,1127.0,1119,TW,374,N962TW,58.0,70.0,39.0,8.0,20.0,STL,IND,229,7,12,0,0
2000,8,4,5,1830.0,1805,1927.0,1905,WN,1491,N368,57.0,60.0,43.0,22.0,25.0,LAX,SJC,308,1,13,0,0
2000,2,26,6,809.0,809,1042.0,1058,US,1769,N385US,213.0,229.0,188.0,-16.0,0.0,PHL,IAH,1324,9,16,0,0
2000,11,2,4,1431.0,1430,1603.0,1611,UA,521,N312UA,152.0,161.0,126.0,-8.0,1.0,BOS,ORD,867,8,18,0,0
2000,12,3,7,1809.0,1800,2023.0,2028,AA,505,N325AA,254.0,268.0,230.0,-5.0,9.0,ORD,LAX,1745,10,14,0,0
2000,9,25,1,1600.0,1600,1713.0,1715,WN,1061,N730,73.0,75.0,60.0,-2.0,0.0,PHX,LAX,370,6,7,0,0
2000,12,5,2,746.0,750,1007.0,1020,CO,1902,N47332,141.0,150.0,125.0,-13.0,-4.0,MCO,CLE,895,5,11,0,0
2000,8,4,5,655.0,655,909.0,850,US,562,N438US,134.0,115.0,103.0,19.0,0.0,ATL,PHL,665,9,22,0,0
2000,8,1,2,2206.0,2050,2312.0,2200,NW,175,N8929E,66.0,70.0,51.0,72.0,76.0,MEM,MSY,349,4,11,0,0
2000,3,8,3,2025.0,2000,2205.0,2120,WN,954,N733,100.0,80.0,71.0,45.0,25.0,LAS,SMF,397,3,26,0,0
2000,6,12,1,1903.0,1852,1922.0,1916,AA,1592,N436AA,139.0,144.0,112.0,6.0,11.0,DFW,TUS,813,4,23,0,0
2000,1,23,7,1350.0,1330,1440.0,1420,WN,1324,N61,50.0,50.0,35.0,20.0,20.0,TPA,FLL,197,5,10,0,0
2000,1,8,6,1523.0,1525,2058.0,2105,NW,112,N365NW,215.0,220.0,197.0,-7.0,-2.0,SNA,MSP,1522,8,10,0,0
2000,7,16,7,814.0,814,1413.0,1405,AA,1274,N567AA,239.0,231.0,213.0,8.0,0.0,RNO,ORD,1671,5,21,0,0
2000,6,28,3,1415.0,1420,1955.0,1958,NW,1598,N307NB,220.0,218.0,195.0,-3.0,-5.0,SAN,MEM,1567,7,18,0,0
2000,9,24,7,1540.0,1530,1735.0,1725,WN,759,N83,115.0,115.0,100.0,10.0,10.0,STL,HOU,687,10,5,0,0
2000,6,13,2,919.0,910,1124.0,1104,NW,929,N145US,305.0,294.0,258.0,20.0,9.0,DTW,SFO,2079,11,36,0,0
2000,10,6,5,907.0,910,1103.0,1100,NW,1755,N8944E,116.0,110.0,83.0,3.0,-3.0,GSP,DTW,508,15,18,0,0
2000,11,2,4,1821.0,1815,2102.0,2100,UA,2720,N918UA,101.0,105.0,84.0,2.0,6.0,LAS,DEN,629,6,11,0,0
2000,5,24,3,1446.0,1445,1603.0,1604,DL,2112,N994DL,77.0,79.0,62.0,-1.0,1.0,ATL,CVG,373,5,10,0,0
2000,6,21,3,2027.0,1855,2242.0,2058,US,34,N623AU,135.0,123.0,105.0,104.0,92.0,CLT,BOS,728,7,23,0,0
2000,12,31,7,1518.0,1455,1918.0,1750,DL,2325,N301DL,240.0,175.0,160.0,88.0,23.0,SYR,MCO,1053,6,74,0,0
2000,11,13,1,1750.0,1740,1952.0,1924,NW,600,N676MC,122.0,104.0,90.0,28.0,10.0,STL,MSP,449,5,27,0,0
2000,1,18,2,2207.0,2115,2312.0,2220,UA,2566,N309UA,65.0,65.0,43.0,52.0,52.0,LAX,LAS,236,5,17,0,0
2000,4,29,6,2031.0,2035,2149.0,2207,CO,759,N16618,198.0,212.0,180.0,-18.0,-4.0,IAH,ONT,1334,6,12,0,0
2000,2,14,1,2112.0,2115,2319.0,2313,UA,1902,N986UA,67.0,58.0,40.0,6.0,-3.0,ORD,MBS,222,3,24,0,0
2000,6,2,5,852.0,850,1028.0,1043,DL,1523,N668DN,96.0,113.0,71.0,-15.0,2.0,IAD,ATL,533,12,13,0,0
2000,5,20,6,1725.0,1725,1835.0,1835,WN,582,N373,70.0,70.0,53.0,0.0,0.0,SJC,LAX,308,4,13,0,0
2000,1,2,7,1438.0,1355,1639.0,1610,AS,572,N972AS,121.0,135.0,109.0,29.0,43.0,PDX,SAN,933,3,9,0,0
2000,11,29,3,1900.0,1850,2220.0,2219,AA,1125,N3AUAA,140.0,149.0,119.0,1.0,10.0,ORD,MCO,1005,4,17,0,0
2000,1,6,4,2307.0,2253,200.0,124,AS,137,N960AS,233.0,211.0,205.0,36.0,14.0,SEA,ANC,1449,4,24,0,0
2000,1,31,1,1358.0,1357,1516.0,1515,CO,1607,N14668,78.0,78.0,59.0,1.0,1.0,DCA,CLE,310,5,14,0,0
2000,4,5,3,1039.0,1040,1050.0,1116,AA,387,N498AA,131.0,156.0,118.0,-26.0,-1.0,DFW,PHX,868,2,11,0,0
2000,5,19,5,647.0,648,944.0,942,AA,856,N224AA,117.0,114.0,93.0,2.0,-1.0,DEN,DFW,641,7,17,0,0
2000,10,30,1,655.0,700,906.0,905,DL,1166,N538DA,131.0,125.0,109.0,1.0,-5.0,ATL,EWR,745,7,15,0,0
2000,12,8,5,1750.0,1755,2127.0,2120,CO,460,N39728,397.0,385.0,353.0,7.0,-5.0,EWR,PDX,2433,8,36,0,0
2000,11,29,3,1415.0,1415,1518.0,1515,WN,1419,N626,63.0,60.0,50.0,3.0,0.0,LBB,AUS,341,3,10,0,0
2000,3,27,1,1242.0,1245,1543.0,1558,AA,1518,N2BGAA,121.0,133.0,104.0,-15.0,-3.0,DFW,SDF,733,3,14,0,0
2000,4,29,6,800.0,805,957.0,1000,AA,1363,N251AA,177.0,175.0,149.0,-3.0,-5.0,DTW,DFW,987,19,9,0,0
2000,6,12,1,744.0,745,1115.0,1102,UA,310,N788UA,151.0,137.0,109.0,13.0,-1.0,LAX,DEN,862,5,37,0,0
2000,9,12,2,1950.0,1945,2048.0,2040,WN,325,N87,58.0,55.0,49.0,8.0,5.0,LBB,DAL,293,1,8,0,0
2000,8,5,6,1459.0,1450,1724.0,1721,US,763,N351US,145.0,151.0,130.0,3.0,9.0,PHL,PBI,951,4,11,0,0
2000,8,3,4,1055.0,1005,1213.0,1140,WN,2029,N656,198.0,215.0,189.0,33.0,50.0,MSY,LAS,1501,4,5,0,0
2000,11,1,3,1251.0,1220,1853.0,1809,CO,1038,N16642,242.0,229.0,218.0,44.0,31.0,OAK,IAH,1628,7,17,0,0
2000,1,15,6,1155.0,1150,1629.0,1630,WN,524,N300,154.0,160.0,143.0,-1.0,5.0,LAS,MCI,1140,2,9,0,0
2000,4,11,2,720.0,720,953.0,955,WN,117,N674,153.0,155.0,130.0,-2.0,0.0,LAS,SEA,866,3,20,0,0
2000,2,24,4,926.0,930,1136.0,1144,US,2802,N268AU,130.0,134.0,117.0,-8.0,-4.0,TPA,BWI,842,5,8,0,0
2000,2,16,3,1819.0,1805,2056.0,2042,US,2738,N268AU,157.0,157.0,128.0,14.0,14.0,MIA,IAD,921,5,24,0,0
2000,5,24,3,1747.0,1750,2013.0,1959,UA,1121,N824UA,266.0,249.0,244.0,14.0,-3.0,ORD,SAN,1723,3,19,0,0
2000,4,21,5,1402.0,1410,1450.0,1456,US,517,N854US,48.0,46.0,29.0,-6.0,-8.0,PIT,CMH,144,4,15,0,0
2000,10,29,7,1905.0,1850,1957.0,1945,WN,175,N130,52.0,55.0,45.0,12.0,15.0,DAL,SAT,248,2,5,0,0
2000,9,21,4,1858.0,1835,2122.0,2051,DL,1892,N904DL,84.0,76.0,45.0,31.0,23.0,MOB,ATL,302,19,20,0,0
2000,10,30,1,842.0,845,1138.0,1135,DL,910,N668DN,116.0,110.0,90.0,3.0,-3.0,DEN,DFW,641,12,14,0,0
2000,8,5,6,1946.0,1945,2003.0,2013,DL,309,N968DL,77.0,88.0,58.0,-10.0,1.0,ATL,BTR,449,4,15,0,0
2000,8,27,7,855.0,857,1051.0,1055,CO,1873,N14629,116.0,118.0,93.0,-4.0,-2.0,BNA,IAH,657,9,14,0,0
2000,7,8,6,917.0,921,943.0,942,HP,2621,N189AW,146.0,141.0,132.0,1.0,-4.0,AUS,PHX,872,7,7,0,0
2000,9,29,5,854.0,845,1015.0,1020,DL,1477,N658DL,261.0,275.0,242.0,-5.0,9.0,ATL,SNA,1919,7,12,0,0
2000,2,3,4,839.0,840,1010.0,1013,US,247,N520AU,91.0,93.0,66.0,-3.0,-1.0,BOS,BWI,370,6,19,0,0
2000,8,22,2,1506.0,1510,1644.0,1654,US,2721,N394US,98.0,104.0,85.0,-10.0,-4.0,ATL,BWI,576,3,10,0,0
2000,6,25,7,1948.0,1652,2044.0,1805,AA,409,N2AYAA,116.0,133.0,101.0,159.0,176.0,SWF,ORD,714,9,6,0,0
2000,11,3,5,1110.0,1110,1915.0,1927,UA,82,N425UA,305.0,317.0,273.0,-12.0,0.0,LAX,EWR,2454,10,22,0,0
2000,1,10,1,1925.0,1925,2009.0,2010,WN,57,N341,44.0,45.0,34.0,-1.0,0.0,OKC,DAL,181,2,8,0,0
2000,8,21,1,1721.0,1720,1853.0,1853,NW,692,N772NC,92.0,93.0,62.0,0.0,1.0,DTW,IAD,383,7,23,0,0
2000,3,6,1,1507.0,1510,1750.0,1741,US,226,N515AU,163.0,151.0,140.0,9.0,-3.0,MCO,LGA,950,6,17,0,0
2000,8,4,5,1155.0,1135,1344.0,1303,NW,1259,N357NW,169.0,148.0,145.0,41.0,20.0,MSP,BZN,874,3,21,0,0
2000,3,2,4,1326.0,1325,1743.0,1650,DL,306,N125DL,197.0,145.0,120.0,53.0,1.0,DFW,MCO,984,4,73,0,0
2000,7,28,5,1946.0,1855,2152.0,2120,AA,1157,N3BMAA,246.0,265.0,225.0,32.0,51.0,ORD,SJC,1829,9,12,0,0
2000,7,24,1,949.0,945,1308.0,1306,UA,1221,N577UA,379.0,381.0,363.0,2.0,4.0,ORD,ANC,2846,3,13,0,0
2000,8,27,7,629.0,630,820.0,834,CO,1483,N14652,171.0,184.0,158.0,-14.0,-1.0,IAD,IAH,1190,6,7,0,0
2000,9,27,3,1641.0,1545,1734.0,1645,WN,2124,N350,53.0,60.0,41.0,49.0,56.0,PHX,LAS,256,3,9,0,0
2000,3,25,6,613.0,615,756.0,804,NW,281,N301US,103.0,109.0,83.0,-8.0,-2.0,PHL,DTW,453,8,12,0,0
2000,3,29,3,737.0,740,1000.0,950,CO,547,N936AS,263.0,250.0,246.0,10.0,-3.0,IAH,SFO,1635,6,11,0,0
2000,1,9,7,1353.0,1356,1858.0,1943,AA,1752,N598AA,185.0,227.0,171.0,-45.0,-3.0,SEA,DFW,1660,6,8,0,0
2000,5,8,1,604.0,610,731.0,744,AA,1153,N470AA,87.0,94.0,67.0,-13.0,-6.0,BNA,ORD,409,8,12,0,0
2000,2,7,1,1303.0,1305,1528.0,1539,DL,1950,N385DA,85.0,94.0,71.0,-11.0,-2.0,GEG,SLC,546,4,10,0,0
2000,11,28,2,1521.0,1525,1729.0,1735,TW,280,N960TW,128.0,130.0,104.0,-6.0,-4.0,SAT,STL,786,10,14,0,0
2000,9,25,1,1009.0,945,1245.0,1206,US,633,N747UW,336.0,321.0,304.0,39.0,24.0,PHL,LAS,2176,4,28,0,0
2000,9,23,6,1242.0,1245,2008.0,2001,NW,814,N360NW,266.0,256.0,238.0,7.0,-3.0,PDX,DTW,1953,15,13,0,0
2000,12,3,7,1305.0,1305,1345.0,1350,WN,1165,N729,40.0,45.0,33.0,-5.0,0.0,TPA,JAX,180,2,5,0,0
2000,9,14,4,1610.0,1610,1738.0,1735,DL,282,N283WA,88.0,85.0,71.0,3.0,0.0,ATL,CVG,373,5,12,0,0
2000,8,31,4,939.0,945,1231.0,1239,NW,1109,N994Z,172.0,174.0,148.0,-8.0,-6.0,RSW,DTW,1085,12,12,0,0
2000,12,23,6,1135.0,1135,1437.0,1443,UA,1210,N313UA,122.0,128.0,103.0,-6.0,0.0,ONT,DEN,819,5,14,0,0
2000,7,20,4,1654.0,1650,1850.0,1837,US,1849,N504AU,116.0,107.0,97.0,13.0,4.0,CLT,RSW,600,5,14,0,0
2000,12,15,5,1207.0,1155,1413.0,1331,UA,1271,N991UA,126.0,96.0,68.0,42.0,12.0,ORD,OMA,416,5,53,0,0
2000,7,9,7,827.0,830,932.0,953,CO,344,N14342,65.0,83.0,41.0,-21.0,-3.0,EWR,BOS,200,7,17,0,0
2000,5,30,2,1414.0,1330,1504.0,1420,NW,761,N780NC,110.0,110.0,88.0,44.0,44.0,DTW,MSP,528,8,14,0,0
2000,2,6,7,1315.0,1317,1446.0,1500,AA,2061,N846AA,151.0,163.0,129.0,-14.0,-2.0,TPA,DFW,929,11,11,0,0
2000,6,17,6,838.0,837,1046.0,1035,US,41,N609AU,308.0,298.0,281.0,11.0,1.0,CLT,LAX,2125,12,15,0,0
2000,10,31,2,1615.0,1615,1736.0,1740,WN,90,N519,81.0,85.0,72.0,-4.0,0.0,SAN,SFO,447,4,5,0,0
2000,5,25,4,811.0,815,902.0,915,US,1498,N889US,51.0,60.0,36.0,-13.0,-4.0,CLT,SAV,213,5,10,0,0
2000,10,16,1,745.0,720,1005.0,955,WN,117,N348,140.0,155.0,130.0,10.0,25.0,LAS,SEA,866,2,8,0,0
2000,6,6,2,1731.0,1736,1758.0,1759,AA,1907,N590AA,87.0,83.0,47.0,-1.0,-5.0,DTW,ORD,235,5,35,0,0
2000,3,27,1,722.0,720,837.0,837,UA,570,N354UA,135.0,137.0,117.0,0.0,2.0,STL,DEN,770,5,13,0,0
2000,4,29,6,1153.0,1150,1358.0,1404,CO,1511,N19136,245.0,254.0,216.0,-6.0,3.0,IAH,SFO,1635,11,18,0,0
2000,1,22,6,2032.0,2030,2340.0,2313,US,885,N435US,188.0,163.0,137.0,27.0,2.0,PIT,MIA,1013,3,48,0,0
2000,4,4,2,2146.0,2145,210.0,159,CO,1960,N17345,204.0,194.0,162.0,11.0,1.0,IAH,LGA,1416,5,37,0,0
2000,10,13,5,655.0,700,807.0,758,AA,1605,N2BKAA,132.0,118.0,113.0,9.0,-5.0,MDT,ORD,594,10,9,0,0
2000,7,19,3,1318.0,1320,1706.0,1718,CO,1214,N34315,168.0,178.0,153.0,-12.0,-2.0,IAH,ORF,1201,2,13,0,0
2000,8,26,6,2319.0,2320,726.0,719,AA,1937,N5ECAA,307.0,299.0,282.0,7.0,-1.0,LAX,FLL,2342,5,20,0,0
2000,12,28,4,723.0,715,924.0,930,WN,1824,N719,301.0,315.0,288.0,-6.0,8.0,BWI,LAS,2106,3,10,0,0
2000,4,17,1,1620.0,1620,1704.0,1705,WN,1364,N330,164.0,165.0,150.0,-1.0,0.0,HOU,PHX,1020,6,8,0,0
2000,2,23,3,1124.0,1125,1222.0,1225,NW,1854,N8978E,58.0,60.0,40.0,-3.0,-1.0,MSP,CID,221,4,14,0,0
2000,12,8,5,1534.0,1528,1651.0,1654,UA,2221,N911UA,77.0,86.0,64.0,-3.0,6.0,EUG,SFO,451,6,7,0,0
2000,10,16,1,752.0,750,908.0,906,UA,2804,N374UA,76.0,76.0,59.0,2.0,2.0,SLC,DEN,391,5,12,0,0
2000,7,17,1,1739.0,1715,2206.0,2159,CO,1124,N19636,207.0,224.0,178.0,7.0,24.0,DFW,EWR,1372,7,22,0,0
2000,3,20,1,1819.0,1810,1933.0,1925,WN,758,N91,74.0,75.0,58.0,8.0,9.0,MDW,BNA,395,5,11,0,0
2000,12,29,5,619.0,620,743.0,751,UA,2451,N374UA,84.0,91.0,70.0,-8.0,-1.0,EUG,SFO,451,6,8,0,0
2000,6,29,4,630.0,635,717.0,724,US,1563,N716UW,47.0,49.0,36.0,-7.0,-5.0,MYR,CLT,156,3,8,0,0
2000,4,19,3,659.0,700,806.0,812,HP,511,N155AW,127.0,132.0,101.0,-6.0,-1.0,BOI,PHX,735,17,9,0,0
2000,7,9,7,900.0,906,1134.0,1151,AA,536,N461AA,94.0,105.0,75.0,-17.0,-6.0,ABQ,DFW,569,12,7,0,0
2000,4,2,7,1343.0,1220,1549.0,1422,US,1412,N438US,126.0,122.0,96.0,87.0,83.0,FLL,CLT,631,17,13,0,0
2000,1,29,6,801.0,800,1056.0,1134,AA,59,N312AA,355.0,394.0,327.0,-38.0,1.0,JFK,SFO,2586,5,23,0,0
2000,8,14,1,1330.0,1250,1459.0,1432,DL,1195,N957DL,89.0,102.0,69.0,27.0,40.0,RIC,ATL,481,4,16,0,0
2000,3,16,4,624.0,610,1233.0,1209,TW,292,N980TW,249.0,239.0,226.0,24.0,14.0,SFO,STL,1736,4,19,0,0
2000,12,28,4,1613.0,1543,1917.0,1850,CO,1580,N16339,124.0,127.0,95.0,27.0,30.0,IAH,ATL,689,5,24,0,0
2000,8,11,5,1329.0,1236,1701.0,1620,AA,2414,N374AA,152.0,164.0,135.0,41.0,53.0,DFW,RDU,1062,4,13,0,0
2000,4,10,1,1445.0,1445,1538.0,1545,WN,68,N726,53.0,60.0,42.0,-7.0,0.0,BWI,ISP,220,3,8,0,0
2000,12,4,1,1645.0,1650,2230.0,2245,DL,2084,N391DA,225.0,235.0,200.0,-15.0,-5.0,SLC,IAD,1827,5,20,0,0
2000,5,30,2,936.0,935,1143.0,1157,UA,1707,N7454U,127.0,142.0,101.0,-14.0,1.0,ORD,DFW,802,10,16,0,0
2000,11,12,7,1146.0,1150,1211.0,1219,AQ,88,N820AL,25.0,29.0,19.0,-8.0,-4.0,LIH,HNL,102,3,3,0,0
2000,2,3,4,1732.0,1725,2057.0,2044,DL,2086,N915DL,145.0,139.0,123.0,13.0,7.0,SAT,ATL,874,11,11,0,0
2000,9,17,7,1802.0,1800,1936.0,1929,AA,349,N3ANAA,154.0,149.0,110.0,7.0,2.0,LGA,ORD,733,10,34,0,0
2000,3,11,6,1324.0,1305,1437.0,1415,WN,242,N64,73.0,70.0,55.0,22.0,19.0,FLL,JAX,318,2,16,0,0
2000,7,24,1,1115.0,1115,1404.0,1352,DL,1451,N970DL,169.0,157.0,147.0,12.0,0.0,BOS,ATL,946,9,13,0,0
2000,10,28,6,702.0,700,830.0,818,CO,1515,N41140,148.0,138.0,127.0,12.0,2.0,MCO,IAH,853,7,14,0,0
2000,12,13,3,710.0,710,1009.0,1011,US,2683,N252AU,179.0,181.0,159.0,-2.0,0.0,ALB,MCO,1073,9,11,0,0
2000,1,25,2,658.0,700,1439.0,1524,AA,324,N5CAAA,281.0,324.0,263.0,-45.0,-2.0,SFO,MIA,2585,3,15,0,0
2000,3,1,3,2207.0,2211,2251.0,2253,AA,1519,N534AA,104.0,102.0,86.0,-2.0,-4.0,DFW,ELP,551,4,14,0,0
2000,9,10,7,2002.0,1925,2245.0,2215,NW,892,N963N,163.0,170.0,141.0,30.0,37.0,DTW,PBI,1087,4,18,0,0
2000,1,21,5,933.0,935,1025.0,1035,DL,775,N610DL,52.0,60.0,36.0,-10.0,-2.0,ATL,JAX,270,5,11,0,0
2000,12,12,2,1733.0,1655,2037.0,2008,AA,1836,N471AA,124.0,133.0,96.0,29.0,38.0,ORD,PVD,849,3,25,0,0
2000,10,31,2,826.0,830,1046.0,1051,NW,824,N768NC,80.0,81.0,55.0,-5.0,-4.0,MEM,ATL,332,12,13,0,0
2000,11,10,5,1515.0,1515,1624.0,1615,TW,300,N9413T,69.0,60.0,56.0,9.0,0.0,MCI,STL,237,4,9,0,0
2000,11,18,6,710.0,710,1017.0,1012,CO,1023,N14107,187.0,182.0,147.0,5.0,0.0,EWR,FLL,1065,5,35,0,0
2000,1,12,3,943.0,930,1102.0,1051,UA,1035,N301UA,139.0,141.0,124.0,11.0,13.0,STL,DEN,770,5,10,0,0
2000,3,29,3,1900.0,1815,2054.0,1955,CO,526,N14613,114.0,100.0,78.0,59.0,45.0,GSO,EWR,446,11,25,0,0
2000,10,18,3,1714.0,1715,1839.0,1847,TW,695,N978Z,85.0,92.0,59.0,-8.0,-1.0,STL,ICT,392,5,21,0,0
2000,2,1,2,1549.0,1555,1759.0,1812,DL,1132,N933DL,70.0,77.0,54.0,-13.0,-6.0,MKE,CVG,318,4,12,0,0
2000,5,13,6,1046.0,1055,1351.0,1403,DL,1266,N367DL,125.0,128.0,101.0,-12.0,-9.0,MSY,CVG,700,5,19,0,0
2000,9,14,4,1345.0,1345,1452.0,1455,WN,253,N336,67.0,70.0,52.0,-3.0,0.0,BUR,SMF,358,4,11,0,0
2000,10,23,1,1512.0,1515,1810.0,1800,AA,1386,N515AA,118.0,105.0,92.0,10.0,-3.0,COS,DFW,592,12,14,0,0
2000,4,16,7,1918.0,1918,2116.0,2113,AA,1821,N2AYAA,178.0,175.0,150.0,3.0,0.0,GSO,DFW,999,19,9,0,0
2000,4,5,3,1652.0,1655,1659.0,1714,US,960,N862US,67.0,79.0,56.0,-15.0,-3.0,CLT,BHM,351,4,7,0,0
2000,3,30,4,2118.0,2050,56.0,27,AS,722,N754AS,158.0,157.0,136.0,29.0,28.0,SEA,PHX,1107,6,16,0,0
2000,9,16,6,1515.0,1515,1617.0,1620,WN,2438,N81,62.0,65.0,48.0,-3.0,0.0,MDW,STL,251,3,11,0,0
2000,10,17,2,1603.0,1600,1638.0,1650,UA,2767,N388UA,95.0,110.0,81.0,-12.0,3.0,DEN,PHX,602,6,8,0,0
2000,3,2,4,1342.0,1340,1514.0,1522,NW,1184,N312NB,92.0,102.0,73.0,-8.0,2.0,DTW,BDL,548,4,15,0,0
2000,3,10,5,2209.0,2035,2328.0,2150,WN,85,N521,79.0,75.0,68.0,98.0,94.0,LAS,SJC,386,3,8,0,0
2000,3,25,6,1636.0,1640,1739.0,1744,AA,1801,N2DHAA,63.0,64.0,46.0,-5.0,-4.0,RST,ORD,268,7,10,0,0
2000,10,18,3,1912.0,1700,2119.0,1910,US,2699,N271AU,127.0,130.0,109.0,129.0,132.0,MCO,BWI,787,5,13,0,0
2000,1,12,3,932.0,915,1055.0,1044,UA,2019,N338UA,83.0,89.0,58.0,11.0,17.0,SFO,LAX,337,9,16,0,0
2000,6,21,3,716.0,705,905.0,845,TW,679,N973TW,109.0,100.0,69.0,20.0,11.0,MSP,STL,449,10,30,0,0
2000,6,25,7,1128.0,1130,1904.0,1759,DL,88,N152DL,336.0,269.0,275.0,65.0,-2.0,SLC,JFK,1989,42,19,0,0
2000,7,13,4,828.0,835,1342.0,1401,NW,394,N363NW,194.0,206.0,177.0,-19.0,-7.0,SMF,MSP,1518,7,10,0,0
2000,8,23,3,1459.0,1500,1549.0,1554,DL,618,N293WA,50.0,54.0,34.0,-5.0,-1.0,JAN,BHM,211,7,9,0,0
2000,12,17,7,1812.0,1720,2040.0,1935,NW,555,N349NW,208.0,195.0,165.0,65.0,52.0,BOS,MEM,1139,10,33,0,0
2000,6,25,7,1005.0,1005,1137.0,1140,WN,2029,N374,212.0,215.0,198.0,-3.0,0.0,MSY,LAS,1501,4,10,0,0
2000,8,20,7,2030.0,2035,2250.0,2239,US,1646,N782AU,140.0,124.0,97.0,11.0,-5.0,CLT,BOS,728,14,29,0,0
