Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,Diverted
2003,9,29,1,606.0,610,752.0,757,NW,1831,N301NB,106.0,107.0,78.0,-5.0,-4.0,LGA,DTW,501,7,21,0,0
2003,9,2,2,1235.0,1235,1418.0,1430,EV,4384,N837AS,103.0,115.0,86.0,-12.0,0.0,MGM,DFW,622,11,6,0,0
2003,3,13,4,800.0,800,1305.0,1315,WN,1247,N606,185.0,195.0,165.0,-10.0,0.0,LAX,HOU,1390,5,15,0,0
2003,3,1,6,1215.0,1105,1412.0,1257,EV,4148,N267AS,117.0,112.0,96.0,75.0,70.0,LYH,ATL,389,11,10,0,0
2003,11,17,1,759.0,800,1141.0,1143,AA,1002,N4XJAA,162.0,163.0,140.0,-2.0,-1.0,DFW,DCA,1192,3,19,0,0
2003,4,29,2,1735.0,1745,1831.0,1849,UA,643,N949UA,116.0,124.0,97.0,-18.0,-10.0,MDT,ORD,594,10,9,0,0
2003,7,17,4,1535.0,1535,1658.0,1710,WN,2408,N716,83.0,95.0,75.0,-12.0,0.0,SDF,BWI,495,3,5,0,0
2003,10,20,1,2059.0,1510,51.0,1903,US,126,N677US,232.0,233.0,201.0,348.0,349.0,SJU,PHL,1576,8,23,0,0
2003,3,19,3,810.0,810,1353.0,1405,WN,816,N773,223.0,235.0,212.0,-12.0,0.0,OAK,MSY,1903,3,8,0,0
2003,12,17,3,2215.0,2215,2318.0,2320,WN,601,N385,63.0,65.0,52.0,-2.0,0.0,MSY,HOU,303,3,8,0,0
2003,8,16,6,930.0,933,1108.0,1117,HP,262,N667AW,98.0,104.0,83.0,-9.0,-3.0,RNO,PHX,601,7,8,0,0
2003,6,14,6,559.0,600,1136.0,1142,AA,2932,N5TJTW,217.0,222.0,195.0,-6.0,-1.0,SEA,DFW,1660,11,11,0,0
2003,7,2,3,1750.0,1750,1851.0,1851,OO,6790,N924SW,61.0,61.0,148.0,0.0,0.0,RNO,SFO,192,3,9,0,0
2003,2,14,5,1949.0,1912,2124.0,2027,AA,1958,N560AA,95.0,75.0,68.0,57.0,37.0,LAX,SFO,337,3,24,0,0
2003,5,2,5,2014.0,1935,2147.0,2110,DH,7238,N660BR,93.0,95.0,78.0,37.0,39.0,IAD,BOS,413,4,11,0,0
2003,3,30,7,1603.0,1615,1953.0,1935,DL,2393,N6715C,230.0,200.0,207.0,18.0,-12.0,BDL,FLL,1173,8,15,0,0
2003,6,22,7,630.0,635,707.0,717,US,390,N558AU,37.0,42.0,24.0,-10.0,-5.0,GSO,CLT,83,3,10,0,0
2003,7,17,4,1441.0,1437,1624.0,1634,AA,1763,N283AA,223.0,237.0,204.0,-10.0,4.0,DFW,SEA,1660,8,11,0,0
2003,12,25,4,1732.0,1734,2007.0,2017,MQ,4076,N659MQ,95.0,103.0,76.0,-10.0,-2.0,ORD,ROC,528,3,16,0,0
2003,10,27,1,1947.0,1953,2338.0,2324,AA,1796,N511AA,171.0,151.0,116.0,14.0,-6.0,STL,JFK,892,21,34,0,0
2003,10,17,5,2059.0,2100,2201.0,2155,AS,477,N968AS,62.0,55.0,34.0,6.0,-1.0,SEA,GEG,224,5,23,0,0
2003,12,6,6,1404.0,1400,1528.0,1523,US,844,N393US,84.0,83.0,69.0,5.0,4.0,CLT,MDT,413,3,12,0,0
2003,9,5,5,1841.0,1845,2151.0,2150,B6,29,N527JB,190.0,185.0,138.0,1.0,-4.0,JFK,TPA,1005,5,47,0,0
2003,7,1,2,1425.0,1416,1553.0,1531,AS,43,N744AS,88.0,75.0,69.0,22.0,9.0,ANC,BET,399,2,17,0,0
2003,2,5,3,1212.0,1219,1456.0,1513,AA,1820,N493AA,104.0,114.0,82.0,-17.0,-7.0,DEN,DFW,641,12,10,0,0
2003,7,13,7,1409.0,1410,1646.0,1651,AS,518,N309AS,157.0,161.0,140.0,-5.0,-1.0,SEA,SAN,1050,3,14,0,0
2003,9,5,5,855.0,900,1005.0,1010,US,2121,N751UW,70.0,70.0,42.0,-5.0,-5.0,BOS,LGA,185,6,22,0,0
2003,7,27,7,1325.0,1325,1421.0,1430,WN,23,N74,56.0,65.0,50.0,-9.0,0.0,HOU,MSY,303,1,5,0,0
2003,9,27,6,745.0,755,1010.0,1015,US,1206,N449US,145.0,140.0,118.0,-5.0,-10.0,MCO,PHL,861,10,17,0,0
2003,12,8,1,900.0,845,1216.0,1204,CO,748,N12221,376.0,379.0,348.0,12.0,15.0,EWR,SFO,2565,7,21,0,0
2003,9,3,3,1851.0,1856,2030.0,2036,AA,1902,N462AA,99.0,100.0,77.0,-6.0,-5.0,DFW,HSV,603,5,17,0,0
2003,5,5,1,640.0,640,830.0,845,WN,1323,N685,110.0,125.0,96.0,-15.0,0.0,SEA,SJC,697,2,12,0,0
2003,3,21,5,1949.0,1950,2207.0,2206,UA,433,N457UA,138.0,136.0,114.0,1.0,-1.0,ORD,MSY,837,4,20,0,0
2003,1,5,7,901.0,830,1122.0,1058,NW,1799,N360NW,201.0,208.0,173.0,24.0,31.0,MEM,PHX,1263,2,26,0,0
2003,7,14,1,703.0,630,954.0,924,AA,1811,N2CGAA,111.0,114.0,83.0,30.0,33.0,ORD,ATL,606,12,16,0,0
2003,11,28,5,1025.0,1025,1248.0,1313,EV,4365,N533AS,83.0,108.0,72.0,-25.0,0.0,GPT,ATL,352,6,5,0,0
2003,11,3,1,840.0,840,1142.0,1130,WN,824,N441,242.0,230.0,222.0,12.0,0.0,MDW,PHX,1444,7,13,0,0
2003,7,26,6,1732.0,1730,1802.0,1813,HP,276,N174AW,150.0,163.0,129.0,-11.0,2.0,IAH,PHX,1009,10,11,0,0
2003,10,8,3,839.0,849,1308.0,1301,AA,468,N431AA,209.0,192.0,189.0,7.0,-10.0,DFW,BDL,1471,2,18,0,0
2003,1,21,2,1148.0,1145,1344.0,1356,DL,351,N672DL,236.0,251.0,216.0,-12.0,3.0,ATL,PHX,1587,4,16,0,0
2003,11,3,1,1920.0,1920,2140.0,2145,WN,835,N444,260.0,265.0,248.0,-5.0,0.0,BNA,SAN,1751,4,8,0,0
2003,9,4,4,2045.0,1930,2153.0,2040,WN,227,N654,68.0,70.0,55.0,73.0,75.0,BWI,PVD,328,3,10,0,0
2003,12,14,7,1545.0,1545,1542.0,1559,EV,4861,N531AS,57.0,74.0,48.0,-17.0,0.0,ATL,DHN,171,3,6,0,0
2003,6,30,1,1735.0,1740,1940.0,1933,XE,2125,N15985,125.0,113.0,104.0,7.0,-5.0,PVD,CLE,540,10,11,0,0
2003,7,16,3,2147.0,2035,2327.0,2210,MQ,4623,N717MQ,100.0,95.0,71.0,77.0,72.0,RDU,BDL,532,20,9,0,0
2003,3,25,2,1016.0,1015,1239.0,1305,CO,792,N19130,143.0,170.0,127.0,-26.0,1.0,EWR,MCO,938,5,11,0,0
2003,2,7,5,1111.0,1114,1652.0,1705,UA,1636,N846UA,221.0,231.0,203.0,-13.0,-3.0,SAN,ORD,1723,6,12,0,0
2003,3,22,6,910.0,920,1145.0,1147,AA,2030,N2ATAA,155.0,147.0,121.0,-2.0,-10.0,IAH,ORD,925,8,26,0,0
2003,10,18,6,700.0,700,751.0,801,EV,4374,N634AS,51.0,61.0,37.0,-10.0,0.0,AGS,ATL,143,4,10,0,0
2003,7,1,2,1344.0,1220,1639.0,1458,AA,1600,N058AA,175.0,158.0,131.0,101.0,84.0,SJU,MIA,1045,24,20,0,0
2003,1,16,4,1355.0,1355,1641.0,1652,TZ,236,N306TZ,106.0,117.0,91.0,-11.0,0.0,MDW,PHL,668,4,11,0,0
2003,1,20,1,1133.0,1115,1300.0,1259,UA,411,N606UA,147.0,164.0,123.0,1.0,18.0,DEN,SFO,967,5,19,0,0
2003,8,7,4,1943.0,1945,2248.0,2246,OO,3757,N463SW,123.0,121.0,294.0,2.0,0.0,DFW,TLH,767,4,25,0,0
2003,1,29,3,913.0,920,957.0,1004,MQ,4377,N644MQ,44.0,44.0,25.0,-7.0,-7.0,PIA,ORD,130,8,11,0,0
2003,3,25,2,1547.0,1550,2008.0,2023,CO,210,N76156,201.0,213.0,169.0,-15.0,-3.0,IAH,EWR,1400,12,20,0,0
2003,10,7,2,940.0,940,1152.0,1140,EV,4441,N821AS,72.0,60.0,55.0,12.0,0.0,PFN,ATL,247,9,8,0,0
2003,8,13,3,1337.0,1310,1604.0,1550,B6,51,N508JB,147.0,160.0,130.0,14.0,27.0,JFK,PBI,1028,3,14,0,0
2003,5,13,2,950.0,955,1025.0,1035,OO,6656,N218SW,30.0,40.0,26.0,-10.0,0.0,EUG,PDX,106,3,6,0,0
2003,4,5,6,802.0,800,1151.0,1121,DL,2431,N327DL,229.0,201.0,166.0,30.0,2.0,BDL,FLL,1173,4,59,0,0
2003,9,1,1,1511.0,1515,1554.0,1615,XE,2266,N16944,43.0,60.0,31.0,-21.0,-4.0,CLE,BUF,192,3,9,0,0
2003,1,7,2,605.0,605,625.0,629,OO,3697,N308SW,24.0,24.0,13.0,0.0,0.0,SGU,CDC,50,2,5,0,0
2003,1,15,3,1126.0,1122,1358.0,1345,HP,78,N625AW,152.0,143.0,134.0,13.0,4.0,LAS,SEA,866,4,14,0,0
2003,5,16,5,1953.0,1959,2038.0,2059,AA,784,N594AA,105.0,120.0,83.0,-21.0,-6.0,ATL,ORD,606,6,16,0,0
2003,11,24,1,1655.0,1700,1819.0,1805,XE,2262,N12967,84.0,65.0,60.0,14.0,-5.0,IND,CLE,261,5,19,0,0
2003,4,22,2,2030.0,2030,2056.0,2110,OO,6039,N293SW,26.0,40.0,8.0,-14.0,0.0,CLD,LAX,86,3,15,0,0
2003,2,1,6,1446.0,1445,1645.0,1638,DL,900,N905DE,119.0,113.0,98.0,7.0,1.0,CVG,BDL,661,11,10,0,0
2003,8,10,7,1520.0,1520,2036.0,2038,UA,1240,N544UA,196.0,198.0,175.0,-2.0,0.0,DEN,IAD,1452,7,14,0,0
2003,7,29,2,1027.0,935,1216.0,1147,XE,2620,N13132,169.0,192.0,153.0,29.0,52.0,CLE,AUS,1174,5,11,0,0
2003,8,13,3,910.0,851,1024.0,1016,EV,4682,N883AS,74.0,85.0,53.0,8.0,19.0,ATL,LYH,389,3,18,0,0
2003,5,24,6,1036.0,1040,1244.0,1241,NW,464,N922RW,128.0,121.0,100.0,3.0,-4.0,ATL,DTW,594,13,15,0,0
2003,8,12,2,2252.0,2300,555.0,548,NW,1194,N542US,243.0,228.0,220.0,7.0,-8.0,LAS,DTW,1750,11,12,0,0
2003,5,23,5,1445.0,1445,1543.0,1545,WN,30,N526,58.0,60.0,46.0,-2.0,0.0,DAL,LBB,293,2,10,0,0
2003,5,7,3,1108.0,1114,1236.0,1238,AA,2830,N4XAAA,88.0,84.0,63.0,-2.0,-6.0,OKC,STL,462,9,16,0,0
2003,8,13,3,912.0,915,1000.0,1018,NW,1491,N9338,108.0,123.0,94.0,-18.0,-3.0,CMH,MSP,627,6,8,0,0
2003,8,14,4,1254.0,1300,1643.0,1639,CO,872,N17614,169.0,159.0,145.0,4.0,-6.0,MSP,EWR,1008,9,15,0,0
2003,6,15,7,1814.0,1820,1912.0,1921,OO,3616,N586SW,52.0,61.0,50.0,-9.0,0.0,SUN,SLC,223,4,4,0,0
2003,12,17,3,655.0,700,930.0,936,AS,528,N972AS,155.0,156.0,133.0,-6.0,-5.0,SEA,PSP,987,5,17,0,0
2003,3,30,7,1203.0,1205,1457.0,1458,AA,1524,N3ARAA,114.0,113.0,90.0,-1.0,-2.0,ORD,BWI,622,4,20,0,0
2003,5,23,5,1118.0,1120,1210.0,1222,XE,2024,N15941,52.0,62.0,38.0,-12.0,-2.0,CLE,ROC,245,4,10,0,0
2003,11,18,2,650.0,650,756.0,752,NW,189,N339NW,66.0,62.0,47.0,4.0,0.0,MSN,MSP,228,5,14,0,0
2003,4,15,2,1401.0,1405,1536.0,1554,XE,2450,N14508,95.0,109.0,75.0,-18.0,-4.0,EWR,DAY,533,4,16,0,0
2003,12,23,2,1926.0,1830,2210.0,2125,WN,2096,N624,104.0,115.0,93.0,45.0,56.0,ABQ,HOU,759,2,9,0,0
2003,2,17,1,1923.0,1910,2020.0,2008,DL,1681,N177DZ,117.0,118.0,95.0,12.0,13.0,SLC,LAX,590,5,17,0,0
2003,10,14,2,1720.0,1640,1720.0,1632,EV,4549,N820AS,60.0,52.0,33.0,48.0,40.0,ATL,MGM,147,5,22,0,0
2003,6,20,5,1902.0,1855,1943.0,1940,WN,45,N363,41.0,45.0,32.0,3.0,7.0,HOU,CRP,187,3,6,0,0
2003,12,29,1,1355.0,1400,1505.0,1509,XE,2216,N27962,70.0,69.0,46.0,-4.0,-5.0,DCA,EWR,199,10,14,0,0
2003,11,5,3,808.0,800,942.0,915,UA,385,N855UA,154.0,135.0,108.0,27.0,8.0,PHL,ORD,678,11,35,0,0
2003,3,15,6,2043.0,2035,2145.0,2155,WN,1450,N408,62.0,80.0,52.0,-10.0,8.0,BWI,CMH,336,3,7,0,0
2003,8,5,2,1508.0,1513,1601.0,1602,MQ,4045,N818MQ,53.0,49.0,28.0,-1.0,-5.0,ORD,DBQ,147,3,22,0,0
2003,1,22,3,2057.0,2058,2258.0,2308,MQ,4109,N617MQ,61.0,70.0,46.0,-10.0,-1.0,ORD,CLE,316,3,12,0,0
2003,2,22,6,1105.0,1110,1205.0,1210,XE,2088,N17560,60.0,60.0,48.0,-5.0,-5.0,DAL,IAH,217,5,7,0,0
2003,9,12,5,850.0,855,1225.0,1216,CO,1092,N26208,155.0,141.0,122.0,9.0,-5.0,DEN,IAH,861,7,26,0,0
2003,8,28,4,1030.0,1035,1254.0,1300,DL,2070,N911DL,84.0,85.0,68.0,-6.0,-5.0,LIT,ATL,453,7,9,0,0
2003,6,10,2,914.0,905,1055.0,1053,EV,4536,N706EV,41.0,48.0,28.0,2.0,9.0,MGM,ATL,147,5,8,0,0
2003,2,24,1,1657.0,1640,1855.0,1837,CO,306,N19623,118.0,117.0,102.0,18.0,17.0,EWR,DTW,487,6,10,0,0
2003,6,21,6,704.0,700,850.0,845,XE,2665,N14920,106.0,105.0,80.0,5.0,4.0,DTW,EWR,487,7,19,0,0
2003,9,21,7,1523.0,1525,1553.0,1557,UA,1587,N389UA,90.0,92.0,76.0,-4.0,-2.0,OMA,DEN,472,5,9,0,0
2003,10,19,7,1422.0,1425,1639.0,1626,US,1268,N521AU,137.0,121.0,120.0,13.0,-3.0,ATL,PHL,665,4,13,0,0
2003,2,15,6,652.0,645,806.0,752,AA,535,N640AA,74.0,67.0,56.0,14.0,7.0,TUL,DFW,237,11,7,0,0
2003,8,10,7,1744.0,1740,1831.0,1820,XE,2440,N14945,47.0,40.0,28.0,11.0,4.0,CMH,CLE,112,9,10,0,0
2003,12,11,4,1259.0,1301,1439.0,1448,MQ,4006,N625MQ,40.0,47.0,26.0,-9.0,-2.0,ORD,GRR,137,3,11,0,0
2003,12,2,2,1934.0,1855,2228.0,2159,FL,106,N956AT,114.0,124.0,92.0,29.0,39.0,DFW,ATL,732,5,17,0,0
2003,8,19,2,1820.0,1830,2026.0,2015,FL,213,N836AT,126.0,105.0,82.0,11.0,-10.0,CAK,ATL,528,16,28,0,0
2003,7,24,4,1519.0,1520,1657.0,1711,XE,2200,N29917,98.0,111.0,77.0,-14.0,-1.0,CLE,ATL,554,6,15,0,0
2003,2,14,5,1120.0,1120,1348.0,1400,WN,2939,N735,148.0,160.0,137.0,-12.0,0.0,MCO,ALB,1073,3,8,0,0
2003,4,21,1,1745.0,1745,1910.0,1905,WN,1221,N682,85.0,80.0,72.0,5.0,0.0,SAN,OAK,446,3,10,0,0
2003,8,22,5,820.0,825,906.0,914,NW,542,N330NW,46.0,49.0,34.0,-8.0,-5.0,GRR,DTW,120,7,5,0,0
2003,1,28,2,1344.0,1349,1535.0,1551,AA,2951,N4TCAA,111.0,122.0,83.0,-16.0,-5.0,STL,DFW,551,5,23,0,0
2003,4,16,3,1242.0,1245,1427.0,1451,AA,1338,N483AA,165.0,186.0,147.0,-24.0,-3.0,PBI,ORD,1144,6,12,0,0
2003,9,19,5,1859.0,1901,2025.0,2018,NW,1916,N915RW,86.0,77.0,63.0,7.0,-2.0,SDF,DTW,306,8,15,0,0
2003,12,3,3,1147.0,1149,1251.0,1244,CO,191,N16883,64.0,55.0,37.0,7.0,-2.0,IAH,SAT,191,4,23,0,0
2003,11,6,4,2000.0,2000,2129.0,2136,US,2049,N749UW,89.0,96.0,76.0,-7.0,0.0,BOS,DCA,399,4,9,0,0
2003,8,2,6,721.0,710,1016.0,953,AA,831,N279AA,175.0,163.0,151.0,23.0,11.0,CLE,MIA,1080,4,20,0,0
2003,9,9,2,1726.0,1730,1909.0,1905,US,880,N421US,103.0,95.0,90.0,4.0,-4.0,MCO,CLT,468,4,9,0,0
2003,6,28,6,1608.0,1530,1739.0,1720,MQ,4419,N710MQ,91.0,110.0,70.0,19.0,38.0,LGA,CMH,478,4,17,0,0
2003,2,14,5,2110.0,2000,2115.0,2010,WN,2778,N649,65.0,70.0,50.0,65.0,70.0,PHX,ONT,325,5,10,0,0
2003,2,21,5,1322.0,1330,1522.0,1520,XE,2423,N29906,120.0,110.0,82.0,2.0,-8.0,CLT,EWR,529,28,10,0,0
2003,4,29,2,2054.0,2050,2214.0,2216,EV,4171,N633AS,80.0,86.0,60.0,-2.0,4.0,ATL,GNV,300,4,16,0,0
2003,8,18,1,1635.0,1600,1825.0,1742,FL,68,N940AT,110.0,102.0,82.0,43.0,35.0,ATL,IAD,533,5,23,0,0
2003,3,4,2,1754.0,1800,2029.0,2024,AA,1895,N509AA,215.0,204.0,186.0,5.0,-6.0,RIC,DFW,1158,20,9,0,0
2003,10,17,5,1125.0,1128,1252.0,1250,HP,280,N827AW,87.0,82.0,56.0,2.0,-3.0,LAS,SJC,386,4,27,0,0
2003,8,4,1,1439.0,1445,1553.0,1559,DH,7964,N331UE,74.0,74.0,63.0,-6.0,-6.0,GSO,IAD,239,4,6,0,0
2003,9,24,3,925.0,930,1054.0,1101,US,1098,N174UW,89.0,91.0,69.0,-7.0,-5.0,MCO,CLT,468,6,14,0,0
2003,9,5,5,645.0,635,1248.0,1231,TZ,276,N520AT,243.0,236.0,221.0,17.0,10.0,LAX,MDW,1750,7,15,0,0
2003,1,31,5,1009.0,1010,1102.0,1112,DL,1630,N3752,53.0,62.0,39.0,-10.0,-1.0,ATL,CLT,227,3,11,0,0
2003,7,31,4,1021.0,1017,1314.0,1244,AS,652,N782AS,173.0,147.0,149.0,30.0,4.0,SEA,LAS,866,7,17,0,0
2003,3,3,1,2118.0,2114,2214.0,2219,FL,499,N978AT,56.0,65.0,36.0,-5.0,4.0,TPA,MIA,204,6,14,0,0
2003,9,17,3,1012.0,1018,1108.0,1117,MQ,3403,N254MQ,56.0,59.0,41.0,-9.0,-6.0,DFW,ILE,130,3,12,0,0
2003,3,10,1,832.0,835,1018.0,1032,DL,1001,N303WA,166.0,177.0,145.0,-14.0,-3.0,MSP,SLC,991,12,9,0,0
2003,12,18,4,1845.0,1845,1956.0,2000,WN,1277,N310,71.0,75.0,63.0,-4.0,0.0,PDX,RNO,444,3,5,0,0
2003,8,19,2,1146.0,1150,1255.0,1309,US,1407,N746UW,69.0,79.0,55.0,-14.0,-4.0,PVD,DCA,357,5,9,0,0
2003,7,21,1,2242.0,2245,536.0,534,DL,249,N605DL,234.0,229.0,211.0,2.0,-3.0,LAS,ATL,1747,7,16,0,0
2003,1,31,5,1217.0,1225,1419.0,1427,DH,7854,N308UE,123.0,122.0,92.0,-7.0,-8.0,IAD,DTW,383,5,24,0,0
2003,10,1,3,918.0,920,1052.0,1102,NW,189,N347NW,214.0,222.0,201.0,-10.0,-2.0,MSP,SAN,1532,2,11,0,0
2003,6,16,1,2058.0,2045,2203.0,2200,WN,391,N696,65.0,75.0,56.0,3.0,13.0,OAK,ONT,361,3,6,0,0
2003,1,24,5,1535.0,1515,1540.0,1530,WN,725,N716,65.0,75.0,55.0,10.0,20.0,SLC,LAS,368,5,5,0,0
2003,4,10,4,800.0,800,855.0,900,EV,4146,N262AS,55.0,60.0,40.0,-5.0,0.0,DFW,OKC,175,4,11,0,0
2003,10,18,6,1250.0,1250,1458.0,1455,WN,624,N678,128.0,125.0,111.0,3.0,0.0,SEA,SJC,697,3,14,0,0
2003,5,22,4,750.0,750,1113.0,1120,EV,4496,N839AS,143.0,150.0,122.0,-7.0,0.0,DFW,CHS,987,4,17,0,0
2003,9,22,1,1904.0,1857,2118.0,2127,AA,1383,N3BUAA,254.0,270.0,239.0,-9.0,7.0,ORD,SJC,1829,4,11,0,0
2003,8,31,7,1010.0,1015,1832.0,1810,DL,2288,N692DL,322.0,295.0,275.0,22.0,-5.0,LAX,MCO,2217,5,42,0,0
2003,5,13,2,1450.0,1456,1836.0,1817,AA,562,N269AA,166.0,141.0,106.0,19.0,-6.0,DEN,ORD,888,7,53,0,0
2003,11,3,1,1659.0,1700,1859.0,1858,AA,717,N5TDAA,240.0,238.0,215.0,1.0,-1.0,STL,LAX,1593,9,16,0,0
2003,11,20,4,835.0,840,841.0,840,EV,4681,N903EV,66.0,60.0,30.0,1.0,-5.0,ATL,DHN,171,8,28,0,0
2003,3,1,6,1526.0,1530,1848.0,1825,AA,1934,N3ANAA,262.0,235.0,246.0,23.0,-4.0,SJU,IAD,1571,5,11,0,0
2003,11,23,7,1243.0,1245,1437.0,1435,DL,1048,N918DL,114.0,110.0,82.0,2.0,-2.0,ATL,DTW,594,11,21,0,0
2003,10,20,1,1615.0,1615,1630.0,1630,WN,1078,N653,75.0,75.0,48.0,0.0,0.0,ABQ,PHX,328,7,20,0,0
2003,9,20,6,805.0,800,1004.0,1015,HP,779,N913AW,299.0,315.0,274.0,-11.0,5.0,BWI,LAS,2106,4,21,0,0
2003,8,9,6,907.0,912,1101.0,1104,NW,1179,N781NC,114.0,112.0,89.0,-3.0,-5.0,BDL,DTW,548,10,15,0,0
2003,5,9,5,1315.0,1315,1613.0,1632,UA,1570,N497UA,118.0,137.0,100.0,-19.0,0.0,ORD,PVD,849,5,13,0,0
2003,1,7,2,854.0,902,1027.0,1105,AA,563,N582AA,153.0,183.0,128.0,-38.0,-8.0,CLT,DFW,936,4,21,0,0
2003,5,17,6,1319.0,1322,1453.0,1438,CO,223,N19141,94.0,76.0,47.0,15.0,-3.0,IAH,MSY,305,5,42,0,0
2003,8,11,1,1504.0,1445,1700.0,1615,UA,967,N218UA,176.0,150.0,109.0,45.0,19.0,ORD,DEN,888,9,58,0,0
2003,3,26,3,1546.0,1546,1650.0,1702,MQ,3937,N506MQ,64.0,76.0,46.0,-12.0,0.0,DFW,LIT,304,6,12,0,0
2003,3,6,4,1250.0,1250,1352.0,1345,WN,1023,N83,62.0,55.0,34.0,7.0,0.0,MCI,TUL,223,4,24,0,0
2003,8,27,3,1025.0,1029,1242.0,1249,UA,1078,N202UA,77.0,80.0,64.0,-7.0,-4.0,DEN,OMA,472,4,9,0,0
2003,11,20,4,1812.0,1815,2008.0,2009,US,360,N719UW,116.0,114.0,99.0,-1.0,-3.0,CLT,PVD,683,4,13,0,0
2003,11,5,3,1245.0,1245,1335.0,1335,WN,2310,N85,50.0,50.0,38.0,0.0,0.0,DAL,AUS,189,5,7,0,0
2003,7,18,5,1259.0,1304,1558.0,1604,NW,1050,N957N,119.0,120.0,99.0,-6.0,-5.0,MSP,PIT,726,5,15,0,0
2003,3,9,7,1328.0,1310,1410.0,1400,WN,1364,N674,102.0,110.0,90.0,10.0,18.0,MCO,MSY,550,5,7,0,0
2003,8,7,4,1818.0,1815,2036.0,2048,US,1860,N437US,138.0,153.0,124.0,-12.0,3.0,TPA,PHL,920,8,6,0,0
2003,2,10,1,935.0,840,1117.0,1010,MQ,4579,N739MQ,102.0,90.0,78.0,67.0,55.0,BOS,BWI,370,7,17,0,0
2003,9,8,1,1125.0,1125,1224.0,1230,WN,128,N610,59.0,65.0,50.0,-6.0,0.0,ISP,BWI,220,2,7,0,0
2003,2,1,6,1643.0,1644,1905.0,1905,HP,35,N910AW,202.0,201.0,180.0,0.0,-1.0,MSP,PHX,1276,7,15,0,0
2003,5,30,5,653.0,700,832.0,837,US,387,N606AU,99.0,97.0,77.0,-5.0,-7.0,CLT,PHL,448,3,19,0,0
2003,6,14,6,1700.0,1645,1900.0,1750,EV,4862,N531AS,120.0,65.0,48.0,70.0,15.0,TYS,ATL,152,5,67,0,0
2003,12,5,5,750.0,640,1000.0,852,EV,4751,N841AS,70.0,72.0,53.0,68.0,70.0,MEI,ATL,267,13,4,0,0
2003,8,6,3,1245.0,1245,1328.0,1330,WN,2233,N105,43.0,45.0,31.0,-2.0,0.0,AUS,HOU,148,4,8,0,0
2003,11,9,7,1322.0,1326,1618.0,1618,NW,1847,N312NB,176.0,172.0,149.0,0.0,-4.0,MSP,SAT,1097,6,21,0,0
2003,5,13,2,1408.0,1410,1605.0,1556,DL,1730,N960DL,117.0,106.0,91.0,9.0,-2.0,ATL,BWI,576,5,21,0,0
2003,1,15,3,1816.0,1820,2323.0,2339,UA,1546,N816UA,187.0,199.0,169.0,-16.0,-4.0,DEN,PHL,1557,5,13,0,0
2003,2,15,6,1340.0,1340,1433.0,1440,WN,192,N90,53.0,60.0,45.0,-7.0,0.0,HRL,AUS,273,3,5,0,0
2003,10,23,4,2100.0,2101,2147.0,2142,NW,262,N344NW,47.0,41.0,25.0,5.0,-1.0,DTW,GRR,120,5,17,0,0
2003,12,27,6,1427.0,1425,2139.0,2130,HA,32,N589HA,312.0,305.0,413.0,9.0,2.0,HNL,SAN,2614,5,14,0,0
2003,2,3,1,1805.0,1805,1951.0,2000,MQ,3456,N903MQ,106.0,115.0,86.0,-9.0,0.0,LRD,DFW,394,8,12,0,0
2003,2,10,1,1555.0,1555,1800.0,1800,WN,2481,N712,65.0,65.0,50.0,0.0,0.0,ONT,PHX,325,3,12,0,0
2003,11,27,4,819.0,815,1002.0,942,UA,1147,N912UA,103.0,87.0,71.0,20.0,4.0,ORD,MCI,403,4,28,0,0
2003,7,30,3,601.0,600,800.0,754,DH,6235,N404FJ,59.0,54.0,35.0,6.0,1.0,FWA,CVG,136,5,18,0,0
2003,6,10,2,738.0,740,1259.0,1231,AA,1114,N4XCAA,201.0,171.0,163.0,28.0,-2.0,PHX,STL,1262,12,26,0,0
2003,12,21,7,840.0,840,1106.0,1055,WN,1763,N304,86.0,75.0,60.0,11.0,0.0,LAS,SLC,368,2,24,0,0
2003,6,4,3,730.0,730,910.0,900,EV,4139,N531AS,100.0,90.0,77.0,10.0,0.0,ATL,MYR,317,4,19,0,0
2003,12,21,7,731.0,740,900.0,900,DL,568,N970DL,89.0,80.0,56.0,0.0,-9.0,CVG,DCA,411,5,28,0,0
2003,8,5,2,837.0,845,1219.0,1220,CO,571,N14629,162.0,155.0,133.0,-1.0,-8.0,MSP,EWR,1008,9,20,0,0
2003,11,26,3,1306.0,1301,1634.0,1633,HP,273,N332AW,148.0,152.0,129.0,1.0,5.0,PHX,IAH,1009,6,13,0,0
2003,8,4,1,2224.0,2202,2240.0,2217,AA,1815,N548AA,136.0,135.0,113.0,23.0,22.0,DFW,PHX,868,5,18,0,0
2003,5,15,4,1728.0,1728,2015.0,2018,FL,831,N951AT,107.0,110.0,79.0,-3.0,0.0,MDW,ATL,590,6,22,0,0
2003,12,19,5,1719.0,1705,1904.0,1901,DL,209,N919DL,105.0,116.0,81.0,3.0,14.0,DCA,ATL,547,8,16,0,0
2003,7,24,4,1944.0,1950,2138.0,2142,US,1885,N506AU,174.0,172.0,144.0,-4.0,-6.0,PHL,MCI,1038,5,25,0,0
